Partial-Vaccinated,State,Total,Total-Vaccinated,Vaccinated-today,date
304964.0,Mizoram,357314.0,52350.0,13110.0,2021-06-14
442099.0,Meghalaya,516828.0,74729.0,13639.0,2021-06-14
472128.0,Manipur,543694.0,71566.0,5519.0,2021-06-14
21027493.0,Maharashtra,26263095.0,5235602.0,291926.0,2021-06-14
12452440.0,Madhya Pradesh,14443636.0,1991196.0,491000.0,2021-06-14
13798076.0,West Bengal,17867444.0,4069368.0,202925.0,2021-06-14
131109.0,Daman and Diu,145451.0,14342.0,592.0,2021-06-14
9335665.0,Andhra Pradesh,11958631.0,2622966.0,77555.0,2021-06-13
2152111.0,Himachal Pradesh,2588086.0,435975.0,132.0,2021-06-13
20775032.0,Maharashtra,25958370.0,5183338.0,86903.0,2021-06-13
11992799.0,Madhya Pradesh,13943751.0,1950952.0,43735.0,2021-06-13
39722.0,Lakshadweep,46809.0,7087.0,325.0,2021-06-13
153685.0,Ladakh,191066.0,37381.0,0.0,2021-06-13
8989689.0,Kerala,11229829.0,2240140.0,48096.0,2021-06-13
13985016.0,Karnataka,16998892.0,3013876.0,96528.0,2021-06-13
4309176.0,Jharkhand,5107681.0,798505.0,95462.0,2021-06-13
3097492.0,Jammu and Kashmir,3680941.0,583449.0,27429.0,2021-06-13
5718756.0,Haryana,6784770.0,1066014.0,31936.0,2021-06-13
329564.0,Chandigarh,405319.0,75755.0,3893.0,2021-06-13
15729860.0,Gujarat,20303072.0,4573212.0,230590.0,2021-06-13
541029.0,Goa,638918.0,97889.0,17241.0,2021-06-13
4650867.0,Delhi,6094030.0,1443163.0,14456.0,2021-06-13
110065.0,Dadra and Nagar Haveli,122112.0,12047.0,70.0,2021-06-13
115711.0,Andaman and Nicobar Islands,131063.0,15352.0,0.0,2021-06-13
5170438.0,Chhattisgarh,6330309.0,1159871.0,3828.0,2021-06-13
335606.0,Arunachal Pradesh,414648.0,79042.0,3925.0,2021-06-13
3883727.0,Assam,4811949.0,928222.0,50933.0,2021-06-13
466634.0,Manipur,538075.0,71441.0,380.0,2021-06-13
428483.0,Meghalaya,503182.0,74699.0,1403.0,2021-06-13
291868.0,Mizoram,344187.0,52319.0,0.0,2021-06-13
6636883.0,Telangana,7981120.0,1344237.0,146873.0,2021-06-13
2622029.0,Uttarakhand,3320539.0,698510.0,34093.0,2021-06-13
13615740.0,West Bengal,17657700.0,4041960.0,53653.0,2021-06-13
130555.0,Daman and Diu,144857.0,14302.0,247.0,2021-06-13
283761.0,Nagaland,336121.0,52360.0,3221.0,2021-06-13
1148442.0,Tripura,1661096.0,512654.0,878.0,2021-06-13
19205507.0,Uttar Pradesh,23001682.0,3796175.0,13378.0,2021-06-13
8711904.0,Tamil Nadu,10866186.0,2154282.0,174120.0,2021-06-13
213768.0,Sikkim,273567.0,59799.0,0.0,2021-06-13
16383144.0,Rajasthan,19721553.0,3338409.0,102117.0,2021-06-13
4400382.0,Punjab,5219611.0,819229.0,29618.0,2021-06-13
274317.0,Puducherry,327232.0,52915.0,2356.0,2021-06-13
7356287.0,Odisha,8987379.0,1631092.0,6974.0,2021-06-13
10119417.0,Bihar,12032029.0,1912612.0,77785.0,2021-06-13
523796.0,Goa,621644.0,97848.0,7082,2021-06-12
4638935.0,Delhi,6079589.0,1440654.0,83283,2021-06-12
109995.0,Dadra and Nagar Haveli,122042.0,12047.0,4728,2021-06-12
5168451.0,Chhattisgarh,6325547.0,1157096.0,6559,2021-06-12
325649.0,Chandigarh,401380.0,75731.0,5782,2021-06-12
3841521.0,Assam,4758849.0,917328.0,81218,2021-06-12
10032415.0,Bihar,11938798.0,1906383.0,141211,2021-06-12
280522.0,Nagaland,332870.0,52348.0,3451,2021-06-12
115708.0,Andaman and Nicobar Islands,131060.0,15352.0,802,2021-06-12
9257127.0,Andhra Pradesh,11877129.0,2620002.0,171742,2021-06-12
130311.0,Daman and Diu,144609.0,14298.0,7071,2021-06-12
13561818.0,West Bengal,17600439.0,4038621.0,211214,2021-06-12
2590812.0,Uttarakhand,3285612.0,694800.0,34087,2021-06-12
19184501.0,Uttar Pradesh,22979323.0,3794822.0,456499,2021-06-12
1147382.0,Tripura,1659919.0,512537.0,7166,2021-06-12
6488020.0,Telangana,7830864.0,1342844.0,208208,2021-06-12
8503345.0,Tamil Nadu,10648430.0,2145085.0,289756,2021-06-12
213590.0,Sikkim,273389.0,59799.0,7993,2021-06-12
16273082.0,Rajasthan,19606991.0,3333909.0,275854,2021-06-12
4370081.0,Punjab,5187108.0,817027.0,60413,2021-06-12
271888.0,Puducherry,324744.0,52856.0,6984,2021-06-12
15522137.0,Gujarat,20068185.0,4546048.0,291419,2021-06-12
7347971.0,Odisha,8977717.0,1629746.0,65920,2021-06-12
331364.0,Arunachal Pradesh,410393.0,79029.0,4652,2021-06-12
291868.0,Mizoram,344187.0,52319.0,1184,2021-06-12
5686944.0,Haryana,6749944.0,1063000.0,80279,2021-06-12
2151953.0,Himachal Pradesh,2587927.0,435974.0,10985,2021-06-12
3068862.0,Jammu and Kashmir,3651569.0,582707.0,32202,2021-06-12
4212899.0,Jharkhand,4998435.0,785536.0,90367,2021-06-12
13885050.0,Karnataka,16892231.0,3007181.0,294051,2021-06-12
8943648.0,Kerala,11181355.0,2237707.0,76194,2021-06-12
153682.0,Ladakh,191063.0,37381.0,1904,2021-06-12
39006.0,Lakshadweep,46083.0,7077.0,739,2021-06-12
11956103.0,Madhya Pradesh,13897841.0,1941738.0,96941,2021-06-12
20693716.0,Maharashtra,25866677.0,5172961.0,291661,2021-06-12
466105.0,Manipur,537537.0,71432.0,2303,2021-06-12
426926.0,Meghalaya,501614.0,74688.0,9030,2021-06-12
13364800.0,West Bengal,17382133.0,4017333.0,235537,2021-06-11
2558034.0,Uttarakhand,3250658.0,692624.0,42362,2021-06-11
37701.0,Lakshadweep,44754.0,7053.0,679,2021-06-11
18741039.0,Uttar Pradesh,22504047.0,3763008.0,458829,2021-06-11
114850.0,Andaman and Nicobar Islands,130173.0,15323.0,759,2021-06-11
11899138.0,Madhya Pradesh,13796834.0,1897696.0,22272,2021-06-11
8879020.0,Kerala,11102819.0,2223799.0,118194,2021-06-11
13599544.0,Karnataka,16580369.0,2980825.0,316983,2021-06-11
4123823.0,Jharkhand,4896908.0,773085.0,88350,2021-06-11
3036734.0,Jammu and Kashmir,3616809.0,580075.0,30972,2021-06-11
2141030.0,Himachal Pradesh,2576674.0,435644.0,10174,2021-06-11
5608575.0,Haryana,6664080.0,1055505.0,96561,2021-06-11
516897.0,Goa,614418.0,97521.0,5705,2021-06-11
4583464.0,Delhi,5995748.0,1412284.0,78802,2021-06-11
105199.0,Dadra and Nagar Haveli,117232.0,12033.0,4118,2021-06-11
5165344.0,Chhattisgarh,6318147.0,1152803.0,6044,2021-06-11
319892.0,Chandigarh,395515.0,75623.0,5902,2021-06-11
9881658.0,Bihar,11778969.0,1897311.0,161992,2021-06-11
3769894.0,Assam,4674511.0,904617.0,86364,2021-06-11
326492.0,Arunachal Pradesh,405483.0,78991.0,4493,2021-06-11
9085932.0,Andhra Pradesh,11696369.0,2610437.0,193673,2021-06-11
151780.0,Ladakh,189143.0,37363.0,3061,2021-06-11
15262470.0,Gujarat,19769106.0,4506636.0,283077,2021-06-11
20443246.0,Maharashtra,25560781.0,5117535.0,247459,2021-06-11
4309836.0,Punjab,5123208.0,813372.0,49795,2021-06-11
463768.0,Manipur,535179.0,71411.0,7487,2021-06-11
123274.0,Daman and Diu,137532.0,14258.0,5531,2021-06-11
1143222.0,Tripura,1652388.0,509166.0,1851,2021-06-11
6279779.0,Telangana,7616140.0,1336361.0,204579,2021-06-11
205177.0,Sikkim,264968.0,59791.0,12454,2021-06-11
15970989.0,Rajasthan,19292726.0,3321737.0,444593,2021-06-11
8215741.0,Tamil Nadu,10340158.0,2124417.0,58602,2021-06-11
264921.0,Puducherry,317562.0,52641.0,5540,2021-06-11
7298756.0,Odisha,8905797.0,1607041.0,94349,2021-06-11
277015.0,Nagaland,329360.0,52345.0,8756,2021-06-11
290926.0,Mizoram,342961.0,52035.0,3271,2021-06-11
417634.0,Meghalaya,492296.0,74662.0,9643,2021-06-11
36523.0,Lakshadweep,43565.0,7042.0,434,2021-06-10
259372.0,Puducherry,311816.0,52444.0,6061,2021-06-10
11877371.0,Madhya Pradesh,13769115.0,1891744.0,175225,2021-06-10
20232933.0,Maharashtra,25300779.0,5067846.0,245979,2021-06-10
456202.0,Manipur,527496.0,71294.0,4825,2021-06-10
407975.0,Meghalaya,482623.0,74648.0,2375,2021-06-10
287744.0,Mizoram,339631.0,51887.0,4534,2021-06-10
268004.0,Nagaland,320312.0,52308.0,7850,2021-06-10
7225627.0,Odisha,8806405.0,1580778.0,50376,2021-06-10
117811.0,Daman and Diu,131995.0,14184.0,2520,2021-06-10
4261364.0,Punjab,5070549.0,809185.0,26532,2021-06-10
15524081.0,Rajasthan,18832537.0,3308456.0,326891,2021-06-10
192568.0,Sikkim,252346.0,59778.0,7989,2021-06-10
8156189.0,Tamil Nadu,10272414.0,2116225.0,31965,2021-06-10
6074863.0,Telangana,7404779.0,1329916.0,173624,2021-06-10
1141134.0,Tripura,1649999.0,508865.0,2599,2021-06-10
18297125.0,Uttar Pradesh,22025903.0,3728778.0,425412,2021-06-10
8772285.0,Kerala,10983039.0,2210754.0,149560,2021-06-10
148313.0,Ladakh,185674.0,37361.0,2092,2021-06-10
2515957.0,Uttarakhand,3207393.0,691436.0,49849,2021-06-10
13294675.0,Karnataka,16249047.0,2954372.0,244856,2021-06-10
4036613.0,Jharkhand,4802571.0,765958.0,63919,2021-06-10
114098.0,Andaman and Nicobar Islands,129402.0,15304.0,879,2021-06-10
8891341.0,Andhra Pradesh,11496440.0,2605099.0,251913,2021-06-10
321736.0,Arunachal Pradesh,400648.0,78912.0,4538,2021-06-10
3695526.0,Assam,4585754.0,890228.0,92008,2021-06-10
9712352.0,Bihar,11599819.0,1887467.0,177524,2021-06-10
314057.0,Chandigarh,389571.0,75514.0,2230,2021-06-10
5162838.0,Chhattisgarh,6311317.0,1148479.0,5973,2021-06-10
101093.0,Dadra and Nagar Haveli,113105.0,12012.0,2395,2021-06-10
4521905.0,Delhi,5916278.0,1394373.0,81175,2021-06-10
511379.0,Goa,608564.0,97185.0,7610,2021-06-10
15022634.0,Gujarat,19478852.0,4456218.0,268592,2021-06-10
5514458.0,Haryana,6559087.0,1044629.0,119692,2021-06-10
2131119.0,Himachal Pradesh,2566399.0,435280.0,8322,2021-06-10
3005115.0,Jammu and Kashmir,3582621.0,577506.0,30462,2021-06-10
13143096.0,West Bengal,17139018.0,3995922.0,192238,2021-06-10
113207.0,Andaman and Nicobar Islands,128498.0,15291.0,263,2021-06-09
8637923.0,Andhra Pradesh,11234803.0,2596880.0,168942,2021-06-09
316960.0,Arunachal Pradesh,395757.0,78797.0,5634,2021-06-09
3623460.0,Assam,4491566.0,868106.0,38491,2021-06-09
184590.0,Sikkim,244354.0,59764.0,3635,2021-06-09
405629.0,Meghalaya,480229.0,74600.0,915,2021-06-09
283221.0,Mizoram,335091.0,51870.0,3415,2021-06-09
260001.0,Nagaland,312189.0,52188.0,10124,2021-06-09
7183142.0,Odisha,8749836.0,1566694.0,129780,2021-06-09
253425.0,Puducherry,305651.0,52226.0,5221,2021-06-09
4236020.0,Punjab,5041984.0,805964.0,29360,2021-06-09
8116108.0,Tamil Nadu,10228792.0,2112684.0,32314,2021-06-09
20032402.0,Maharashtra,25042464.0,5010062.0,297245,2021-06-09
5900344.0,Telangana,7224148.0,1323804.0,169613,2021-06-09
1137795.0,Tripura,1646329.0,508534.0,1462,2021-06-09
17883157.0,Uttar Pradesh,21584490.0,3701333.0,389114,2021-06-09
2466183.0,Uttarakhand,3156637.0,690454.0,37450,2021-06-09
12954543.0,West Bengal,16940919.0,3986376.0,217261,2021-06-09
115309.0,Daman and Diu,129470.0,14161.0,2746,2021-06-09
451370.0,Manipur,522579.0,71209.0,10708,2021-06-09
15186893.0,Rajasthan,18484841.0,3297948.0,431697,2021-06-09
11708227.0,Madhya Pradesh,13584232.0,1876005.0,361222,2021-06-09
5398348.0,Haryana,6433899.0,1035551.0,80273,2021-06-09
35632.0,Lakshadweep,42665.0,7033.0,688,2021-06-09
9530621.0,Bihar,11409331.0,1878710.0,167353,2021-06-09
311860.0,Chandigarh,387273.0,75413.0,2312,2021-06-09
5160281.0,Chhattisgarh,6304358.0,1144077.0,6719,2021-06-09
98705.0,Dadra and Nagar Haveli,110709.0,12004.0,2162,2021-06-09
503890.0,Goa,600833.0,96943.0,8532,2021-06-09
14801548.0,Gujarat,19203211.0,4401663.0,246922,2021-06-09
4471099.0,Delhi,5834482.0,1363383.0,48013,2021-06-09
2123031.0,Himachal Pradesh,2557978.0,434947.0,8518,2021-06-09
2974987.0,Jammu and Kashmir,3549785.0,574798.0,18966,2021-06-09
3971153.0,Jharkhand,4732666.0,761513.0,51564,2021-06-09
13058077.0,Karnataka,15992599.0,2934522.0,220367,2021-06-09
8634128.0,Kerala,10832105.0,2197977.0,138193,2021-06-09
146030.0,Ladakh,183376.0,37346.0,1582,2021-06-09
34466.0,Lakshadweep,41455.0,6989.0,800,2021-06-08
248250.0,Puducherry,300252.0,52002.0,5701,2021-06-08
11361743.0,Madhya Pradesh,13217372.0,1855629.0,57457,2021-06-08
19794750.0,Maharashtra,24728789.0,4934039.0,266694,2021-06-08
440535.0,Manipur,511639.0,71104.0,6980,2021-06-08
404762.0,Meghalaya,479293.0,74531.0,1022,2021-06-08
279959.0,Mizoram,331535.0,51576.0,3748,2021-06-08
249356.0,Nagaland,301511.0,52155.0,9667,2021-06-08
7068512.0,Odisha,8613888.0,1545376.0,143452,2021-06-08
2429187.0,Uttarakhand,3118649.0,689462.0,33080,2021-06-08
4207220.0,Punjab,5010368.0,803148.0,45104,2021-06-08
14759272.0,Rajasthan,18040679.0,3281407.0,155915,2021-06-08
180973.0,Sikkim,240711.0,59738.0,673,2021-06-08
8076791.0,Tamil Nadu,10185541.0,2108750.0,35272,2021-06-08
5728537.0,Telangana,7046084.0,1317547.0,164970,2021-06-08
1135952.0,Tripura,1644382.0,508430.0,3088,2021-06-08
17502314.0,Uttar Pradesh,21181060.0,3678746.0,428524,2021-06-08
8503125.0,Kerala,10692008.0,2188883.0,216851,2021-06-08
144376.0,Ladakh,181714.0,37338.0,1313,2021-06-08
12742698.0,West Bengal,16717047.0,3974349.0,255282,2021-06-08
12847608.0,Karnataka,15759842.0,2912234.0,243204,2021-06-08
3918642.0,Jharkhand,4673692.0,755050.0,53819,2021-06-08
112574.0,Daman and Diu,126722.0,14148.0,3295,2021-06-08
112917.0,Andaman and Nicobar Islands,128195.0,15278.0,422,2021-06-08
8472406.0,Andhra Pradesh,11059995.0,2587589.0,43214,2021-06-08
311287.0,Arunachal Pradesh,390012.0,78725.0,4962,2021-06-08
3590740.0,Assam,4451360.0,860620.0,58800,2021-06-08
9362801.0,Bihar,11231592.0,1868791.0,84523,2021-06-08
309608.0,Chandigarh,384919.0,75311.0,1541,2021-06-08
5157533.0,Chhattisgarh,6296915.0,1139382.0,5305,2021-06-08
96550.0,Dadra and Nagar Haveli,108548.0,11998.0,2712,2021-06-08
4445352.0,Delhi,5786229.0,1340877.0,48430,2021-06-08
495452.0,Goa,592178.0,96726.0,10421,2021-06-08
14587473.0,Gujarat,18949901.0,4362428.0,255947,2021-06-08
5319508.0,Haryana,6350659.0,1031151.0,43905,2021-06-08
2114649.0,Himachal Pradesh,2549426.0,434777.0,12768,2021-06-08
2955248.0,Jammu and Kashmir,3528456.0,573208.0,23916,2021-06-08
112507.0,Andaman and Nicobar Islands,127759.0,15252.0,536,2021-06-07
8429887.0,Andhra Pradesh,11013621.0,2583734.0,138860,2021-06-07
5276368.0,Haryana,6302108.0,1025740.0,52971,2021-06-07
306022.0,Arunachal Pradesh,384701.0,78679.0,7775,2021-06-07
19597498.0,Maharashtra,24450364.0,4852866.0,293428,2021-06-07
403761.0,Meghalaya,478264.0,74503.0,1507,2021-06-07
276319.0,Mizoram,327729.0,51410.0,4185,2021-06-07
239568.0,Nagaland,291666.0,52098.0,8734,2021-06-07
6938186.0,Odisha,8462518.0,1524332.0,163125,2021-06-07
242580.0,Puducherry,294440.0,51860.0,5201,2021-06-07
3534232.0,Assam,4389697.0,855465.0,48353,2021-06-07
14615154.0,Rajasthan,17872011.0,3256857.0,118355,2021-06-07
180310.0,Sikkim,240036.0,59726.0,257,2021-06-07
8031685.0,Tamil Nadu,10135731.0,2104046.0,54931,2021-06-07
5554284.0,Telangana,6865466.0,1311182.0,162187,2021-06-07
1132397.0,Tripura,1640638.0,508241.0,3870,2021-06-07
17079924.0,Uttar Pradesh,20735794.0,3655870.0,454272,2021-06-07
2396288.0,Uttarakhand,3084855.0,688567.0,33846,2021-06-07
12492937.0,West Bengal,16453879.0,3960942.0,299084,2021-06-07
109324.0,Daman and Diu,123423.0,14099.0,2915,2021-06-07
433599.0,Manipur,504594.0,70995.0,12028,2021-06-07
4163128.0,Punjab,4962200.0,799072.0,47461,2021-06-07
11299196.0,Madhya Pradesh,13151267.0,1852071.0,385472,2021-06-07
14359541.0,Gujarat,18686516.0,4326975.0,252882,2021-06-07
33318.0,Lakshadweep,40301.0,6983.0,989,2021-06-07
9277636.0,Bihar,11134737.0,1857101.0,92681,2021-06-07
308126.0,Chandigarh,383353.0,75227.0,3305,2021-06-07
5155182.0,Chhattisgarh,6290982.0,1135800.0,4787,2021-06-07
93847.0,Dadra and Nagar Haveli,105833.0,11986.0,2814,2021-06-07
485171.0,Goa,581671.0,96500.0,11182,2021-06-07
4419597.0,Delhi,5737887.0,1318290.0,66167,2021-06-07
2102102.0,Himachal Pradesh,2536559.0,434457.0,11983,2021-06-07
2932304.0,Jammu and Kashmir,3501829.0,569525.0,23469,2021-06-07
3864177.0,Jharkhand,4613214.0,749037.0,55429,2021-06-07
12612607.0,Karnataka,15504527.0,2891920.0,290784,2021-06-07
8302066.0,Kerala,10473049.0,2170983.0,201928,2021-06-07
142943.0,Ladakh,180269.0,37326.0,2567,2021-06-07
19360252.0,Maharashtra,24145432.0,4785180.0,89353,2021-06-06
4117141.0,Punjab,4911988.0,794847.0,37633,2021-06-06
421595.0,Manipur,492511.0,70916.0,52,2021-06-06
402288.0,Meghalaya,476750.0,74462.0,0,2021-06-06
272321.0,Mizoram,323536.0,51215.0,0,2021-06-06
230426.0,Nagaland,282481.0,52055.0,583,2021-06-06
6791199.0,Odisha,8296256.0,1505057.0,10365,2021-06-06
237400.0,Puducherry,289091.0,51691.0,2509,2021-06-06
2362816.0,Uttarakhand,3050222.0,687406.0,24046,2021-06-06
14513474.0,Rajasthan,17743175.0,3229701.0,70480,2021-06-06
180065.0,Sikkim,239779.0,59714.0,151,2021-06-06
7972482.0,Tamil Nadu,10069493.0,2097011.0,32262,2021-06-06
5391957.0,Telangana,6695588.0,1303631.0,117069,2021-06-06
1128612.0,Tripura,1636673.0,508061.0,767,2021-06-06
16643702.0,Uttar Pradesh,20272802.0,3629100.0,13521,2021-06-06
140369.0,Ladakh,177681.0,37312.0,0,2021-06-06
10923948.0,Madhya Pradesh,12759138.0,1835190.0,122493,2021-06-06
106417.0,Daman and Diu,120505.0,14088.0,482,2021-06-06
8109567.0,Kerala,10270131.0,2160564.0,52976,2021-06-06
12333182.0,Karnataka,15203304.0,2870122.0,125998,2021-06-06
111979.0,Andaman and Nicobar Islands,127202.0,15223.0,8,2021-06-06
8293652.0,Andhra Pradesh,10869971.0,2576319.0,62809,2021-06-06
298148.0,Arunachal Pradesh,376761.0,78613.0,3874,2021-06-06
3489368.0,Assam,4339728.0,850360.0,22270,2021-06-06
9183267.0,Bihar,11030034.0,1846767.0,96093,2021-06-06
304833.0,Chandigarh,379943.0,75110.0,2055,2021-06-06
5152970.0,Chhattisgarh,6285625.0,1132655.0,3035,2021-06-06
91040.0,Dadra and Nagar Haveli,103019.0,11979.0,0,2021-06-06
4385618.0,Delhi,5671497.0,1285879.0,15705,2021-06-06
474147.0,Goa,570434.0,96287.0,6533,2021-06-06
14128072.0,Gujarat,18427691.0,4299619.0,222561,2021-06-06
5226504.0,Haryana,6246721.0,1020217.0,20170,2021-06-06
2090289.0,Himachal Pradesh,2524493.0,434204.0,1243,2021-06-06
2910164.0,Jammu and Kashmir,3476138.0,565974.0,12751,2021-06-06
3806892.0,Jharkhand,4549765.0,742873.0,72271,2021-06-06
12206706.0,West Bengal,16149949.0,3943243.0,113370,2021-06-06
32096.0,Lakshadweep,39071.0,6975.0,253,2021-06-06
12090072.0,West Bengal,16031152.0,3941080.0,297595.0,2021-06-05
91040.0,Dadra and Nagar Haveli,103019.0,11979.0,2731.0,2021-06-05
3732019.0,Jharkhand,4470721.0,738702.0,85910.0,2021-06-05
2896360.0,Jammu and Kashmir,3461430.0,565070.0,28823.0,2021-06-05
2089053.0,Himachal Pradesh,2523243.0,434190.0,13500.0,2021-06-05
5205904.0,Haryana,6224238.0,1018334.0,52662.0,2021-06-05
13915183.0,Gujarat,18201215.0,4286032.0,257579.0,2021-06-05
467529.0,Goa,563779.0,96250.0,11583.0,2021-06-05
4371075.0,Delhi,5656091.0,1285016.0,58010.0,2021-06-05
5151405.0,Chhattisgarh,6282084.0,1130679.0,6726.0,2021-06-05
140366.0,Ladakh,177678.0,37312.0,2650.0,2021-06-05
302775.0,Chandigarh,377873.0,75098.0,5630.0,2021-06-05
111971.0,Andaman and Nicobar Islands,127194.0,15223.0,476.0,2021-06-05
8231348.0,Andhra Pradesh,10803822.0,2572474.0,88071.0,2021-06-05
294176.0,Arunachal Pradesh,372776.0,78600.0,9643.0,2021-06-05
3467449.0,Assam,4315221.0,847772.0,39409.0,2021-06-05
9083469.0,Bihar,10922525.0,1839056.0,137811.0,2021-06-05
105938.0,Daman and Diu,120021.0,14083.0,4499.0,2021-06-05
12206183.0,Karnataka,15068597.0,2862414.0,317964.0,2021-06-05
8057972.0,Kerala,10214963.0,2156991.0,185412.0,2021-06-05
4079301.0,Punjab,4872289.0,792988.0,59824.0,2021-06-05
234886.0,Puducherry,286551.0,51665.0,4290.0,2021-06-05
5274798.0,Telangana,6577056.0,1302258.0,144231.0,2021-06-05
7924700.0,Tamil Nadu,10018873.0,2094173.0,97719.0,2021-06-05
179914.0,Sikkim,239628.0,59714.0,80.0,2021-06-05
2338708.0,Uttarakhand,3025671.0,686963.0,36619.0,2021-06-05
14444962.0,Rajasthan,17662091.0,3217129.0,158874.0,2021-06-05
31322.0,Lakshadweep,38294.0,6972.0,720.0,2021-06-05
6778101.0,Odisha,8283001.0,1504900.0,75591.0,2021-06-05
16624925.0,Uttar Pradesh,20252136.0,3627211.0,387985.0,2021-06-05
229841.0,Nagaland,281890.0,52049.0,209.0,2021-06-05
272320.0,Mizoram,323535.0,51215.0,1238.0,2021-06-05
402281.0,Meghalaya,476743.0,74462.0,2062.0,2021-06-05
421488.0,Manipur,492404.0,70916.0,8947.0,2021-06-05
19278027.0,Maharashtra,24049547.0,4771520.0,349941.0,2021-06-05
10796888.0,Madhya Pradesh,12629509.0,1832621.0,401781.0,2021-06-05
1127599.0,Tripura,1635643.0,508044.0,3693.0,2021-06-05
101446.0,Daman and Diu,115519.0,14073.0,1327,2021-06-04
111506.0,Andaman and Nicobar Islands,126713.0,15207.0,505,2021-06-04
1123405.0,Tripura,1631384.0,507979.0,6475,2021-06-04
5133125.0,Telangana,6428387.0,1295262.0,101030,2021-06-04
11795260.0,West Bengal,15726490.0,3931230.0,289717,2021-06-04
7888884.0,Kerala,10026627.0,2137743.0,173962,2021-06-04
8941673.0,Bihar,10772252.0,1830579.0,174990,2021-06-04
297146.0,Chandigarh,372191.0,75045.0,5466,2021-06-04
5148601.0,Chhattisgarh,6274404.0,1125803.0,6092,2021-06-04
88319.0,Dadra and Nagar Haveli,100283.0,11964.0,2668,2021-06-04
4329324.0,Delhi,5599054.0,1269730.0,40741,2021-06-04
456053.0,Goa,551988.0,95935.0,8113,2021-06-04
13674583.0,Gujarat,17936071.0,4261488.0,262065,2021-06-04
5151851.0,Haryana,6166025.0,1014174.0,56271,2021-06-04
2075616.0,Himachal Pradesh,2509695.0,434079.0,15535,2021-06-04
2868479.0,Jammu and Kashmir,3429944.0,561465.0,28798,2021-06-04
2301935.0,Uttarakhand,2988289.0,686354.0,25338,2021-06-04
3646348.0,Jharkhand,4378641.0,732293.0,69258,2021-06-04
11899361.0,Karnataka,14735361.0,2836000.0,315389,2021-06-04
137598.0,Ladakh,174899.0,37301.0,3055,2021-06-04
284334.0,Arunachal Pradesh,362909.0,78575.0,11414,2021-06-04
30378.0,Lakshadweep,37342.0,6964.0,421,2021-06-04
10399189.0,Madhya Pradesh,12217489.0,1818300.0,356470,2021-06-04
18959397.0,Maharashtra,23687499.0,4728102.0,373111,2021-06-04
412409.0,Manipur,483199.0,70790.0,10570,2021-06-04
400152.0,Meghalaya,474607.0,74455.0,2666,2021-06-04
271082.0,Mizoram,322297.0,51215.0,4075,2021-06-04
229634.0,Nagaland,281682.0,52048.0,1851,2021-06-04
6703769.0,Odisha,8201860.0,1498091.0,85756,2021-06-04
230627.0,Puducherry,282192.0,51565.0,2821,2021-06-04
4020410.0,Punjab,4809245.0,788835.0,57355,2021-06-04
14298417.0,Rajasthan,17488910.0,3190493.0,142561,2021-06-04
179835.0,Sikkim,239548.0,59713.0,192,2021-06-04
7790199.0,Tamil Nadu,9876220.0,2086021.0,203828,2021-06-04
3429205.0,Assam,4274481.0,845276.0,37496,2021-06-04
8141170.0,Andhra Pradesh,10708410.0,2567240.0,356134,2021-06-04
16254617.0,Uttar Pradesh,19850174.0,3595557.0,400036,2021-06-04
5033655.0,Telangana,6320774.0,1287119.0,89487.0,2021-06-03
448111.0,Goa,543715.0,95604.0,5782.0,2021-06-03
7730989.0,Kerala,9850288.0,2119299.0,158558.0,2021-06-03
11596660.0,Karnataka,14407706.0,2811046.0,245085.0,2021-06-03
3580164.0,Jharkhand,4306358.0,726194.0,36628.0,2021-06-03
2060164.0,Himachal Pradesh,2494074.0,433910.0,11250.0,2021-06-03
5094715.0,Haryana,6104370.0,1009655.0,69946.0,2021-06-03
13433285.0,Gujarat,17665975.0,4232690.0,172785.0,2021-06-03
